tl	ntaxa	import_est	import_est_date
BA115_578	10	2021.95301921688	2021-12-14
BA115_579	1	2021.99425530878	2021-12-29
BA115_580	2	2022.00866400344	2022-01-04
BA115_581	3	2021.97437006688	2021-12-22
BA115_582	1	2022.00753167957	2022-01-03
BA115_583	1	2022.00769779977	2022-01-03
BA115_584	2	2022.0407836854	2022-01-15
BA115_585	1	2021.99439976875	2021-12-29
BA115_586	2	2021.96646280618	2021-12-19
BA115_587	1	2022.0084504623	2022-01-04
BA115_588	1	2022.05241091018	2022-01-20
BA115_589	1	2021.98197853533	2021-12-25
BA115_590	1	2021.99710484327	2021-12-30
BA115_591	1	2022.02045850478	2022-01-08
BA115_592	1	2021.98791318571	2021-12-27
BA115_593	3	2022.00974203091	2022-01-04
BA115_594	2	2021.97335283337	2021-12-22
BA115_595	3	2021.96475637918	2021-12-19
BA115_596	5	2021.95581614401	2021-12-15
BA115_597	2	2021.96793677547	2021-12-20
BA115_598	1	2021.99938799214	2021-12-31
BA115_599	1	2022.04985331713	2022-01-19
BA115_600	1	2021.98787546033	2021-12-27
BA115_601	1	2022.00550677424	2022-01-03
BA115_602	1	2022.04099599088	2022-01-15
BA115_603	1	2021.99991716732	2021-12-31
BA115_604	2	2022.01572494651	2022-01-06
BA115_605	1	2022.0207985083	2022-01-08
BA115_606	1	2022.04819144658	2022-01-18
BA115_607	1	2022.04686059523	2022-01-18
BA115_608	1	2022.00627992862	2022-01-03
BA115_609	8	2021.95210445513	2021-12-14
BA115_610	2	2021.995771646	2021-12-30
BA115_611	2	2021.97110908544	2021-12-21
BA115_612	1	2022.02498411271	2022-01-10
BA115_613	1	2022.03330610077	2022-01-13
BA115_614	1	2022.00657675792	2022-01-03
BA115_615	1	2022.01942589241	2022-01-08
BA115_616	1	2022.02401392614	2022-01-09
BA115_617	1	2022.00950352937	2022-01-04
BA115_618	1	2022.0137958549	2022-01-06
BA115_619	1	2022.05847718686	2022-01-22
BA115_620	1	2022.02859482015	2022-01-11
BA115_621	1	2021.98952422065	2021-12-28
BA115_622	2	2021.95309559201	2021-12-14
BA115_623	52	2021.9277534859	2021-12-05
BA115_624	1	2021.95181673696	2021-12-14
BA115_625	1	2022.00466875834	2022-01-02
BA115_626	2	2021.9643415975	2021-12-18
BA115_627	1	2021.9963330551	2021-12-30
BA115_628	1	2021.99211437415	2021-12-29
BA115_629	1	2022.01849497019	2022-01-07
BA115_630	1	2021.96085049063	2021-12-17
BA115_631	1	2022.01568720625	2022-01-06
BA115_632	2	2022.00850201873	2022-01-04
BA115_633	1	2022.0514233234	2022-01-19
BA115_634	3	2021.95441847307	2021-12-15
BA115_635	1	2022.03386609163	2022-01-13
BA115_636	1	2022.03015279444	2022-01-12
BA115_637	2	2021.99530186001	2021-12-30
BA115_638	6	2021.99139883932	2021-12-28
BA115_639	1	2021.99648131534	2021-12-30
BA115_640	1	2021.99525038363	2021-12-30
BA115_641	1	2022.02151006793	2022-01-08
BA115_642	1	2022.01918422716	2022-01-08
BA115_643	2	2021.97107036671	2021-12-21
BA115_644	6	2021.97061780828	2021-12-21
BA115_645	1	2021.99557933047	2021-12-30
BA115_646	1	2022.00915892796	2022-01-04
BA115_647	1	2021.99838769177	2021-12-31
BA115_648	1	2021.98950453353	2021-12-28
BA115_649	3	2021.99086242375	2021-12-28
BA115_650	1	2022.0182346835	2022-01-07
BA115_651	3	2021.9659607587	2021-12-19
BA115_652	1	2021.96706700936	2021-12-19
BA115_653	2	2021.96680944142	2021-12-19
BA115_654	3	2021.98220917719	2021-12-25
BA115_655	2	2022.00051758176	2022-01-01
BA115_656	1	2022.0321280889	2022-01-12
BA115_657	1	2021.99321271181	2021-12-29
BA115_658	2	2021.97882938256	2021-12-24
BA115_659	1	2021.97013083191	2021-12-21
BA115_660	1	2022.00750521556	2022-01-03
BA115_661	1	2022.01164613734	2022-01-05
BA115_662	1	2021.99172459291	2021-12-28
BA115_663	1	2022.00405108181	2022-01-02
BA115_664	1	2021.94219057596	2021-12-10
BA115_665	6	2021.97163199192	2021-12-21
BA115_666	1	2022.00723561002	2022-01-03
BA115_667	2	2021.9943719742	2021-12-29
BA115_668	3	2021.9653687149	2021-12-19
BA115_669	1	2022.02450093162	2022-01-09
BA115_670	3	2021.98043717704	2021-12-24
BA115_671	1	2021.95693796406	2021-12-16
BA115_672	1	2021.96322921978	2021-12-18
BA115_673	2	2021.94424003525	2021-12-11
BA115_674	3	2021.99646029574	2021-12-30
BA115_675	2	2021.98792271059	2021-12-27
BA115_676	1	2022.00746793653	2022-01-03
BA115_677	2	2022.01469323788	2022-01-06
BA115_678	1	2022.00489257015	2022-01-02
BA115_679	2	2021.99441760902	2021-12-29
BA115_680	2	2021.95923634705	2021-12-17
BA115_681	2	2022.00582066846	2022-01-03
BA115_682	2	2022.00498709401	2022-01-02
BA115_683	1	2022.0079701829	2022-01-03
BA115_684	1	2022.01132416085	2022-01-05
BA115_685	9	2021.94691344919	2021-12-12
BA115_686	1	2021.97949154668	2021-12-24
BA115_687	1	2022.00261649213	2022-01-01
BA115_688	1	2022.00967094542	2022-01-04
BA115_689	2	2022.02262231402	2022-01-09
BA115_690	1	2022.00151307482	2022-01-01
BA115_691	1	2022.03644129994	2022-01-14
BA115_692	1	2022.04893262823	2022-01-18
BA115_693	8	2021.95254727056	2021-12-14
BA115_694	1	2021.98702058596	2021-12-27
BA115_695	3	2022.03102191351	2022-01-12
BA115_696	1	2022.00763901873	2022-01-03
BA115_697	1	2022.01763755605	2022-01-07
BA115_698	2	2021.99650229532	2021-12-30
BA115_699	2	2021.98855061741	2021-12-27
BA115_700	713	2021.87973725198	2021-11-18
BA115_701	2	2021.90322044939	2021-11-26
BA115_702	2	2021.91593216913	2021-12-01
BA115_705	1	2021.93559467527	2021-12-08
BA115_706	1	2021.93051782649	2021-12-06
BA115_707	1	2022.05048201512	2022-01-19
BA115_708	1	2022.01547169464	2022-01-06
BA115_709	1	2022.00870066577	2022-01-04
BA115_710	1	2021.98502962224	2021-12-26
BA115_711	4	2021.97790102513	2021-12-23
BA115_712	1	2022.02200242632	2022-01-09
BA115_713	1	2022.03651786262	2022-01-14
BA115_714	1	2022.01535974657	2022-01-06
BA115_715	1	2022.00854394174	2022-01-04
BA115_716	1	2022.06968759908	2022-01-26
BA115_717	2	2021.98979706915	2021-12-28
BA115_718	1	2022.01650318149	2022-01-07
BA115_720	1	2022.03328371075	2022-01-13
BA115_721	1	2022.02760448573	2022-01-11
BA115_722	1	2021.97281041899	2021-12-22
BA115_723	1	2021.96617908203	2021-12-19
BA115_724	1	2021.91504909778	2021-11-30
BA115_725	1	2021.92501336303	2021-12-04
BA115_726	1	2021.92377340757	2021-12-04
BA115_727	1	2021.91587944581	2021-12-01
BA115_728	1	2021.99378576394	2021-12-29
BA115_729	1	2021.92668935935	2021-12-05
BA115_730	1	2021.93121792354	2021-12-06
BA115_731	1	2021.9242881439	2021-12-04
BA115_732	1	2021.92979265775	2021-12-06
BA115_733	2	2021.91051340294	2021-11-29
BA115_734	1	2021.91779629723	2021-12-01
BA115_735	1	2021.99744444111	2021-12-31
BA117_0	8	2021.96083019145	2021-12-17
BA117_1	1	2021.95674017809	2021-12-16
BA117_2	1	2022.01658716128	2022-01-07
BA117_3	1	2021.98929699931	2021-12-28
BA117_4	1	2022.02459969012	2022-01-09
BA117_5	1	2022.037533607	2022-01-14
BA117_6	1	2021.95625603105	2021-12-16
BA117_7	1	2022.01300306521	2022-01-05
BA117_8	1	2022.01256031235	2022-01-05
BA117_9	1	2022.02325123255	2022-01-09
BA117_10	1	2022.03098600161	2022-01-12
BA117_11	3	2022.0056612445	2022-01-03
BA117_12	1	2022.04017702596	2022-01-15
BA117_13	1	2021.97271643789	2021-12-22
BA117_14	2	2021.9532998854	2021-12-14
BA117_15	1	2022.01173019919	2022-01-05
BA117_16	224	2021.86452947384	2021-11-12
BA117_17	1	2021.93587674406	2021-12-08
BA117_18	1	2021.97814346304	2021-12-24
BA117_19	1	2021.95829968549	2021-12-16
BA117_20	1	2021.99343258402	2021-12-29
BA117_21	1	2022.00298599788	2022-01-02
BA117_22	1	2021.99642098236	2021-12-30
BA117_23	1	2022.00291570334	2022-01-02
BA117_24	1	2021.96698173239	2021-12-19
BA117_25	1	2021.98268318082	2021-12-25
BA117_26	1	2021.93669620758	2021-12-08
BA117_27	1	2021.93392681202	2021-12-07
BA117_28	1	2021.96263926367	2021-12-18
BA117_29	1	2022.0481860439	2022-01-18
BA117_30	1	2022.00878814307	2022-01-04
BA117_31	1	2021.99436036915	2021-12-29
BA117_32	1	2022.01069068334	2022-01-04
BA117_33	1	2021.95322027716	2021-12-14
BA117_34	1	2021.94657797917	2021-12-12
BA117_35	1	2021.96242682872	2021-12-18
BA117_36	1	2021.95398185541	2021-12-15
BA117_37	1	2022.01418813383	2022-01-06
BA117_38	1	2021.98774874513	2021-12-27
BA117_39	1	2021.96738174389	2021-12-20
BA117_40	1	2022.01045410279	2022-01-04
BA117_41	1	2022.05266972685	2022-01-20
BA117_42	4	2022.00976927124	2022-01-04
BA117_43	2	2021.99700691946	2021-12-30
BA117_44	2	2021.98168076243	2021-12-25
BA117_45	1	2021.9601780154	2021-12-17
BA117_46	1	2022.00799351311	2022-01-03
BA117_47	2	2021.99305471436	2021-12-29
BA117_48	1	2022.0139186285	2022-01-06
BA117_50	1	2021.94947550292	2021-12-13
BA117_51	1	2021.96139537654	2021-12-17
BA117_52	1	2021.945054242	2021-12-11
BA117_53	1	2021.98098600131	2021-12-25
BA117_54	1	2022.0431436439	2022-01-16
BA117_55	1	2021.99897600792	2021-12-31
BA117_56	1	2022.02102087873	2022-01-08
BA117_57	1	2021.95059960373	2021-12-13
BA117_58	1	2021.95325153606	2021-12-14
BA117_59	2	2021.96515152337	2021-12-19
BA117_60	1	2021.97537607454	2021-12-23
BA117_61	4	2022.00730155309	2022-01-03
BA117_62	1	2022.00785644018	2022-01-03
BA117_63	2	2021.97446833003	2021-12-22
BA117_64	1	2022.00145775037	2022-01-01
BA117_65	1	2021.94122343253	2021-12-10
BA117_66	1	2021.92772298774	2021-12-05
BA117_67	1	2021.97879348791	2021-12-24
BA117_68	1	2021.99953974838	2021-12-31
BA117_69	1	2022.03044363173	2022-01-12
BA117_70	1	2022.01388324056	2022-01-06
BA117_71	1	2022.04137379132	2022-01-16
BA117_72	1	2022.04041217266	2022-01-15
BA117_73	1	2022.01098080643	2022-01-05
BA117_74	3	2021.99926674158	2021-12-31
BA117_75	1	2022.00660608697	2022-01-03
BA117_76	1	2022.03091619164	2022-01-12
BA117_77	12	2021.94912145617	2021-12-13
BA117_78	1	2021.99451571391	2021-12-29
BA117_79	1	2022.0220941856	2022-01-09
BA117_80	1	2022.01840335581	2022-01-07
BA117_81	2	2021.99646812736	2021-12-30
BA117_82	1	2022.01856634089	2022-01-07
BA117_83	1	2022.04501700246	2022-01-17
BA117_84	1	2022.04748617429	2022-01-18
BA117_85	1	2022.02077029646	2022-01-08
BA117_87	3	2022.00026669561	2022-01-01
BA117_88	1	2022.04693388096	2022-01-18
BA117_89	1	2022.06989449358	2022-01-26
BA117_90	1	2022.0374765448	2022-01-14
BA117_91	2	2021.9677584496	2021-12-20
BA117_92	4	2021.96903283213	2021-12-20
BA117_93	2	2021.994238726	2021-12-29
BA117_94	1	2022.04702542759	2022-01-18
BA117_95	1	2022.04896672072	2022-01-18
BA117_96	1	2021.99133260495	2021-12-28
BA117_97	1	2021.98571144275	2021-12-26
BA117_98	1	2022.02017858114	2022-01-08
BA117_99	4	2022.00377826611	2022-01-02
BA117_100	1	2022.0372270862	2022-01-14
BA117_101	3	2021.99218825239	2021-12-29
BA117_102	1	2022.07070296821	2022-01-26
BA117_103	1	2022.00323767579	2022-01-02
BA117_104	2	2022.04915756649	2022-01-18
BA117_105	4	2022.01550429379	2022-01-06
BA117_106	1	2022.03485798117	2022-01-13
BA117_107	1	2022.06892040633	2022-01-26
BA117_108	1	2021.98792426479	2021-12-27
BA117_110	1	2021.95954159367	2021-12-17
BA117_111	3	2021.95952296598	2021-12-17
BA117_112	1	2022.00598993367	2022-01-03
BA117_113	1	2021.99687186634	2021-12-30
BA117_114	1	2022.03643774701	2022-01-14
BA117_115	3	2022.04735009058	2022-01-18
BA117_117	3	2022.01589085427	2022-01-06
BA117_118	4	2022.04394475858	2022-01-17
BA117_119	1	2022.01432347522	2022-01-06
BA117_120	1	2022.06869834439	2022-01-26
BA117_121	1	2022.00916793524	2022-01-04
BA117_122	2	2021.96805633389	2021-12-20
BA117_123	2	2022.00621523931	2022-01-03
BA117_124	1	2022.00376271597	2022-01-02
BA117_125	1	2022.01624077709	2022-01-06
BA117_127	2	2022.02807186532	2022-01-11
BA117_128	2	2022.01088288591	2022-01-04
BA117_129	2	2022.03047989468	2022-01-12
BA117_130	1	2022.02280410122	2022-01-09
BA117_131	1	2021.99891746904	2021-12-31
BA117_132	1	2022.05394965398	2022-01-20
BA117_133	1	2022.00303715983	2022-01-02
BA117_134	1	2022.02752531673	2022-01-11
BA117_135	3	2022.00627274171	2022-01-03
BA117_136	2	2022.01733830539	2022-01-07
BA117_137	1	2022.02934590514	2022-01-11
BA117_138	3	2021.97624352397	2021-12-23
BA117_139	1	2022.0287834759	2022-01-11
BA117_140	14	2021.95352978052	2021-12-15
BA117_141	1	2022.05027458075	2022-01-19
BA117_142	1	2022.02433170223	2022-01-09
BA117_143	6	2022.00048066822	2022-01-01
BA117_144	3	2021.98434911451	2021-12-26
BA117_145	4	2021.98483905827	2021-12-26
BA117_146	1	2022.02582162397	2022-01-10
BA117_147	100	2021.94450477979	2021-12-11
BA117_148	4	2021.98014557216	2021-12-24
BA117_150	2	2022.01241677132	2022-01-05
BA117_151	2	2022.00300944636	2022-01-02
BA117_152	1	2022.00933917251	2022-01-04
BA117_153	1	2022.01351787694	2022-01-05
BA117_155	1	2022.03712692367	2022-01-14
BA117_156	1	2022.02869701903	2022-01-11
BA117_157	1	2022.01818131005	2022-01-07
BA117_158	1	2022.02563911949	2022-01-10
BA117_159	1	2022.07379454105	2022-01-27
BA117_160	1	2022.04450314299	2022-01-17
BA117_161	1	2022.02181766448	2022-01-08
BA117_162	1	2021.95407178175	2021-12-15
BA117_163	1	2021.99786438639	2021-12-31
BA117_164	4	2021.9571039204	2021-12-16
BA117_166	1	2022.03963882117	2022-01-15
BA117_167	1	2022.00317959735	2022-01-02
BA117_168	1	2021.96478650521	2021-12-19
BA117_169	2	2021.99877054357	2021-12-31
BA117_170	1	2021.95712066613	2021-12-16
BA117_171	1	2021.98483108741	2021-12-26
BA117_172	1	2022.05347450212	2022-01-20
BA117_173	1	2022.01294442173	2022-01-05
BA117_174	1	2021.98642349577	2021-12-27
BA117_175	11351	2021.86372159054	2021-11-12
BA117_176	1	2022.01800113751	2022-01-07
BA117_177	1	2022.00237916601	2022-01-01
BA117_178	1	2021.97728623866	2021-12-23
BA117_179	2	2021.98203094546	2021-12-25
BA117_180	1	2022.00757222515	2022-01-03
BA117_181	1	2022.00538594938	2022-01-02
BA117_182	2	2021.99526230346	2021-12-30
BA117_183	1	2021.98279806034	2021-12-25
BA117_184	1	2022.02846580524	2022-01-11
BA117_185	1	2021.99616405918	2021-12-30
BA117_187	1	2022.03815188623	2022-01-14
BA117_188	1	2021.98943433285	2021-12-28
BA117_189	5	2021.98270097611	2021-12-25
BA117_190	3	2021.97828984205	2021-12-24
BA117_191	1	2022.0310294362	2022-01-12
BA117_192	1	2022.05109946005	2022-01-19
BA117_193	7	2021.97685936387	2021-12-23
BA117_195	1	2021.98893101338	2021-12-27
BA117_196	2	2022.05209042836	2022-01-20
BA117_197	2	2021.97069604378	2021-12-21
BA117_198	1	2022.04641367235	2022-01-17
BA117_199	1	2022.04633920291	2022-01-17
BA117_200	1	2022.00124848937	2022-01-01
BA117_201	1	2022.03604212609	2022-01-14
BA117_202	3	2022.00232428798	2022-01-01
BA117_203	1	2022.01744678358	2022-01-07
BA117_204	2	2022.02186857932	2022-01-08
BA117_205	3	2021.9970547578	2021-12-30
BA117_207	1	2022.04363603519	2022-01-16
BA117_208	1	2022.04742912088	2022-01-18
BA117_209	2	2022.0129239404	2022-01-05
BA117_210	1	2022.01194551717	2022-01-05
BA117_211	1	2021.97532610219	2021-12-22
BA117_212	1	2022.0190983397	2022-01-07
BA117_213	1	2022.03365796429	2022-01-13
BA117_214	1	2022.06286275141	2022-01-23
BA117_215	4	2021.97919475958	2021-12-24
BA117_216	1	2021.99270687991	2021-12-29
BA117_217	5	2022.00819410597	2022-01-03
BA117_218	3	2021.98920939302	2021-12-28
BA117_219	1	2022.00048046144	2022-01-01
BA117_220	1	2021.99663090341	2021-12-30
BA117_221	1	2021.98015162985	2021-12-24
BA117_222	1	2021.9903997639	2021-12-28
BA117_223	7	2021.96664474612	2021-12-19
BA117_225	1	2021.95885925611	2021-12-16
BA117_226	2	2022.02222054723	2022-01-09
BA117_227	1	2021.99638961438	2021-12-30
BA117_228	1	2021.96337363429	2021-12-18
BA117_230	1	2021.99469738749	2021-12-30
BA117_231	1	2021.96064724066	2021-12-17
BA117_232	2	2022.02428560533	2022-01-09
BA117_233	1	2022.0064716411	2022-01-03
BA117_234	1	2021.99896687134	2021-12-31
BA117_235	3	2021.99610095713	2021-12-30
BA117_237	1	2022.02439871376	2022-01-09
BA117_238	1	2022.0245957298	2022-01-09
BA117_239	38	2021.94459529795	2021-12-11
BA117_241	2	2021.94927091992	2021-12-13
BA117_242	1	2022.05202547898	2022-01-19
BA117_243	1	2022.05951321341	2022-01-22
BA117_244	1	2022.01565361127	2022-01-06
BA117_245	1	2022.0105240849	2022-01-04
BA117_246	1	2022.01909548829	2022-01-07
BA117_247	1	2021.98517093768	2021-12-26
BA117_248	1	2021.94607412619	2021-12-12
BA117_249	1	2022.01612337251	2022-01-06
BA117_250	1	2022.03847533657	2022-01-15
BA117_251	1	2022.01687380456	2022-01-07
BA117_252	1	2022.02891070389	2022-01-11
BA117_253	1	2022.01044689017	2022-01-04
BA117_254	1	2022.04623223075	2022-01-17
BA117_255	1	2022.01908531564	2022-01-07
BA117_256	1	2022.03024654679	2022-01-12
BA117_257	1	2022.01323236394	2022-01-05
BA117_258	1	2022.04052864728	2022-01-15
BA117_259	1	2022.02004796131	2022-01-08
BA117_260	1	2021.98077884955	2021-12-24
BA117_261	1	2021.97176509725	2021-12-21
BA117_262	5	2021.97304794203	2021-12-22
BA117_263	1	2022.00662805748	2022-01-03
BA117_264	3	2021.98090761341	2021-12-25
BA117_266	1	2022.02828874557	2022-01-11
BA117_267	1	2022.02295877998	2022-01-09
BA117_268	1	2021.96769118996	2021-12-20
BA117_269	1	2022.06733168452	2022-01-25
BA117_270	1	2022.02187702563	2022-01-08
BA117_271	4	2021.98032618808	2021-12-24
BA117_272	2	2022.01024770323	2022-01-04
BA117_273	1	2022.05367737549	2022-01-20
BA117_274	1	2022.03153651154	2022-01-12
BA117_275	1	2022.0322545936	2022-01-12
BA117_276	1	2021.9750889214	2021-12-22
BA117_277	14	2021.94564988718	2021-12-12
BA117_278	1	2021.99061310623	2021-12-28
BA117_279	1	2022.03400573889	2022-01-13
BA117_280	1	2022.00992663343	2022-01-04
BA117_282	1	2022.07344449993	2022-01-27
BA117_283	1	2021.9878919121	2021-12-27
BA117_284	5	2021.99381791134	2021-12-29
BA117_285	1	2022.02235463352	2022-01-09
BA117_286	1	2022.03109984963	2022-01-12
BA117_287	2	2022.01308463164	2022-01-05
BA117_288	1	2022.03058204667	2022-01-12
BA117_289	2	2021.9765292321	2021-12-23
BA117_290	1	2022.0314553153	2022-01-12
BA117_291	1	2021.99431879163	2021-12-29
BA117_292	1	2021.98585289651	2021-12-26
BA117_293	1	2021.99897977662	2021-12-31
BA117_294	1	2021.96803234344	2021-12-20
BA117_295	1	2021.99066094573	2021-12-28
BA117_296	1	2022.02172510553	2022-01-08
BA117_297	3	2021.98254141546	2021-12-25
BA117_298	1	2021.95356920868	2021-12-15
BA117_299	1	2022.02337380426	2022-01-09
BA117_300	1	2022.01443572462	2022-01-06
BA117_301	1	2021.99821415762	2021-12-31
BA117_302	2	2021.98742948317	2021-12-27
BA117_303	1	2022.02842617746	2022-01-11
BA117_304	1	2021.9653661882	2021-12-19
BA117_305	2	2022.0081100842	2022-01-03
BA117_306	2	2022.0042913583	2022-01-02
BA117_307	1	2022.02140360165	2022-01-08
BA117_308	1	2022.00355134689	2022-01-02
BA117_309	1	2021.9663508601	2021-12-19
BA117_310	1	2022.00841961124	2022-01-04
BA117_311	1	2022.01373389435	2022-01-06
BA117_312	1	2022.02375379119	2022-01-09
BA117_313	4	2021.97417231003	2021-12-22
BA117_314	1	2022.00789360313	2022-01-03
BA117_315	1	2022.03909482292	2022-01-15
BA117_316	1	2022.02446274787	2022-01-09
BA117_318	1	2021.99637587588	2021-12-30
BA117_319	1	2022.00699491344	2022-01-03
BA117_320	1	2022.01110553249	2022-01-05
BA117_321	2	2021.98974715477	2021-12-28
BA117_323	1	2021.997050741	2021-12-30
BA117_324	1	2022.00599586402	2022-01-03
BA117_325	1	2022.02342710845	2022-01-09
BA117_326	1	2021.95889975389	2021-12-16
BA117_327	2	2021.9952738561	2021-12-30
BA117_328	2	2021.99567949808	2021-12-30
BA117_329	2	2021.99795388294	2021-12-31
BA117_331	1	2021.99465464471	2021-12-30
BA117_332	1	2022.0430363217	2022-01-16
BA117_333	2	2022.05176639361	2022-01-19
BA117_334	1	2021.98997958673	2021-12-28
BA117_335	2	2021.97338964371	2021-12-22
BA117_336	2	2022.07064630315	2022-01-26
BA117_337	1	2022.01465261383	2022-01-06
BA117_338	5	2022.02139510362	2022-01-08
BA117_339	1	2022.03183490392	2022-01-12
BA117_340	1	2021.99352325035	2021-12-29
BA117_341	2	2022.00495643607	2022-01-02
BA117_342	8	2021.96057519579	2021-12-17
BA117_343	1	2022.03121846204	2022-01-12
BA117_344	1	2022.02351524484	2022-01-09
BA117_345	1	2021.99203817402	2021-12-29
BA117_346	2	2022.0073486375	2022-01-03
BA117_347	1	2021.94755896726	2021-12-12
BA117_348	2	2021.96745983446	2021-12-20
BA117_349	1	2022.00017102584	2022-01-01
BA117_350	1	2021.98199625344	2021-12-25
BA117_351	23	2021.95645182129	2021-12-16
BA117_352	1	2022.05671761389	2022-01-21
BA117_353	1	2022.02281658839	2022-01-09
BA117_354	1	2021.97769012847	2021-12-23
BA117_355	1	2022.00123239422	2022-01-01
BA117_356	1	2022.00999700818	2022-01-04
BA117_357	2	2021.98761972688	2021-12-27
BA117_358	1	2021.98270747731	2021-12-25
BA117_359	1	2022.06265443632	2022-01-23
BA117_360	1	2022.06611626192	2022-01-25
BA117_361	1	2022.03247737808	2022-01-12
BA117_362	1	2022.03153730158	2022-01-12
BA117_363	8	2021.94775123677	2021-12-12
BA117_364	4	2021.96394100998	2021-12-18
BA117_365	2	2021.98289851135	2021-12-25
BA117_366	1	2021.98378943883	2021-12-26
BA117_367	1	2022.0153481474	2022-01-06
BA117_368	11	2021.95597727315	2021-12-15
BA117_369	1	2021.95023175407	2021-12-13
BA117_370	1	2021.98673816188	2021-12-27
BA117_371	1	2022.02626088641	2022-01-10
BA117_372	1	2022.0094220791	2022-01-04
BA117_375	1	2022.01673466727	2022-01-07
BA117_376	2	2021.97953800032	2021-12-24
BA117_377	1	2022.01412147882	2022-01-06
BA117_378	1	2022.00927844797	2022-01-04
BA117_379	1	2021.99912812208	2021-12-31
BA117_380	1	2022.02409138489	2022-01-09
BA117_381	1	2021.9700444775	2021-12-21
BA117_382	2	2021.99126482127	2021-12-28
BA117_383	3	2022.01510240029	2022-01-06
BA117_384	1	2022.04396805422	2022-01-17
BA117_385	1	2022.02519525333	2022-01-10
BA117_386	3	2021.94839407946	2021-12-13
BA117_387	1	2022.02036334216	2022-01-08
BA117_388	1	2022.03446708548	2022-01-13
BA117_389	1	2022.03352631526	2022-01-13
BA117_390	1	2022.0094429215	2022-01-04
BA117_391	9	2021.94257314412	2021-12-11
BA117_392	1	2021.97719427108	2021-12-23
BA117_393	1	2021.96903841364	2021-12-20
BA117_395	1	2022.02161425105	2022-01-08
BA117_396	1	2021.97037884036	2021-12-21
BA117_397	12	2021.94394129603	2021-12-11
BA117_398	1	2022.03268579512	2022-01-12
BA117_399	1	2022.03013312636	2022-01-11
BA117_400	1	2021.9967144319	2021-12-30
BA117_401	1	2022.01013419885	2022-01-04
BA117_402	1	2022.02490688334	2022-01-10
BA117_403	2	2022.02601340272	2022-01-10
BA117_404	1	2021.98941898931	2021-12-28
BA117_405	2	2021.94711585777	2021-12-12
BA117_406	3	2021.96378107305	2021-12-18
BA117_407	2	2021.98900692374	2021-12-27
BA117_408	1	2022.01877016878	2022-01-07
BA117_409	1	2021.95715858039	2021-12-16
BA117_410	1	2021.99895385306	2021-12-31
BA117_411	2	2021.96356118481	2021-12-18
BA117_412	1	2022.00882536872	2022-01-04
BA117_413	1	2022.01839460106	2022-01-07
BA117_414	1	2022.01166454045	2022-01-05
BA117_415	37	2021.94137372909	2021-12-10
BA117_416	2	2021.97051309729	2021-12-21
BA117_417	1	2021.99056260808	2021-12-28
BA117_418	1	2022.03408850354	2022-01-13
BA117_419	1	2022.00411096014	2022-01-02
BA117_420	1	2021.98856252182	2021-12-27
BA117_421	2	2021.97479886955	2021-12-22
BA117_422	3	2021.97123023195	2021-12-21
BA117_423	1	2021.98960881124	2021-12-28
BA117_424	3	2021.982144552	2021-12-25
BA117_425	1	2021.97759127667	2021-12-23
BA117_426	4	2021.97700361116	2021-12-23
BA117_427	2	2022.05056026933	2022-01-19
BA117_428	1	2021.97033241747	2021-12-21
BA117_429	1	2022.02077905381	2022-01-08
